alpha1,alpha2,r1,r2,a1,a2,b1,b2,capacity,t_v_base,t_v_slope,continuous_budget,k1_gs,k2_gs,k1_ssd,k2_ssd,gs_utility_gs_model,gs_utility_ssd_model,ssd_utility,utility_gap_abs,utility_gap_pct,gs_mu1_ssd_model,gs_mu2_ssd_model,ssd_mu1,ssd_mu2,gs_budget1_ssd_model,gs_budget2_ssd_model,ssd_budget1,ssd_budget2,gs_order,ssd_order,reversal,valid,invalid_reason
0.85,0.7,0.6,0.6,0.1,0.1,0.2,0.02,10,10.0,1.0,False,6,4,3,7,2.5305743125317504,1.3426759897931275,1.6047843580823766,0.2621083682892491,0.14002955116457844,1.6085550479787172,2.3805693922370943,2.0887636308065316,2.3826469447661265,16.0,245.0,32.0,137.0,1,-1,True,True,
0.65,0.735,0.6,0.6,0.1,0.1,0.05,0.2,10,10.0,1.0,False,4,6,5,3,2.131353134222868,0.8921274511730384,1.1499533310929335,0.25782587991989514,0.13759108112936239,1.960462770310016,1.244765176032695,1.8815470526924478,1.678430267900279,98.0,16.0,70.0,29.0,-1,1,True,True,
0.735,0.65,0.6,0.6,0.1,0.1,0.2,0.05,10,10.0,1.0,False,6,4,3,5,2.131353134222868,0.8921274511730384,1.1499533310929335,0.25782587991989514,0.13759108112936239,1.244765176032695,1.960462770310016,1.678430267900279,1.8815470526924478,16.0,98.0,29.0,70.0,1,-1,True,True,
0.7,0.8,0.6,0.6,0.1,0.1,0.05,0.2,10,10.0,1.0,False,4,6,5,3,2.394041848285459,1.0944117193896703,1.3426228711961934,0.2482111518065231,0.13213539090636237,2.1333783769834134,1.4003257718127338,2.058913125538192,1.859754773058252,98.0,16.0,70.0,29.0,-1,1,True,True,
0.8,0.7,0.6,0.6,0.1,0.1,0.2,0.05,10,10.0,1.0,False,6,4,3,5,2.394041848285459,1.0944117193896703,1.3426228711961934,0.2482111518065231,0.13213539090636237,1.4003257718127338,2.1333783769834134,1.859754773058252,2.058913125538192,16.0,98.0,29.0,70.0,1,-1,True,True,
0.65,0.85,0.6,0.6,0.1,0.1,0.02,0.2,10,10.0,1.0,False,4,6,6,3,2.4370995160041735,1.2542183881667577,1.4989655435447964,0.2447471553780387,0.13017623155104463,2.1790349556172037,1.6085550479787172,2.160710235789028,2.072029502658232,245.0,16.0,153.0,31.0,-1,1,True,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.2,0.02,10,10.0,1.0,False,6,4,3,6,2.4370995160041735,1.2542183881667577,1.4989655435447964,0.2447471553780387,0.13017623155104463,1.6085550479787172,2.1790349556172037,2.072029502658232,2.160710235789028,16.0,245.0,31.0,153.0,1,-1,True,True,
0.65,0.8,0.6,0.6,0.1,0.1,0.05,0.2,10,10.0,1.0,False,4,6,5,3,2.3005670517578816,1.0098854563785928,1.252538975404636,0.24265351902604326,0.1289937615533015,1.960462770310016,1.4003257718127338,1.8815470526924478,1.859754773058252,98.0,16.0,70.0,29.0,-1,1,True,True,
0.8,0.65,0.6,0.6,0.1,0.1,0.2,0.05,10,10.0,1.0,False,6,4,3,5,2.3005670517578816,1.0098854563785928,1.252538975404636,0.24265351902604326,0.1289937615533015,1.4003257718127338,1.960462770310016,1.859754773058252,1.8815470526924478,16.0,98.0,29.0,70.0,1,-1,True,True,
0.735,0.85,0.6,0.6,0.1,0.1,0.05,0.2,10,10.0,1.0,False,4,6,5,3,2.597193206335371,1.2956010960879973,1.5017266541782748,0.20612555809027744,0.1085610012926571,2.2711011586727436,1.6085550479787172,2.20473755055542,2.036266893045987,98.0,16.0,70.0,29.0,-1,1,True,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.2,0.05,10,10.0,1.0,False,6,4,3,5,2.597193206335371,1.2956010960879973,1.5017266541782748,0.20612555809027744,0.1085610012926571,1.6085550479787172,2.2711011586727436,2.036266893045987,2.20473755055542,16.0,98.0,29.0,70.0,1,-1,True,True,
0.7,0.85,0.6,0.6,0.1,0.1,0.05,0.2,10,10.0,1.0,False,4,6,5,3,2.5305743125317504,1.2330431059730096,1.4332964116597477,0.20025330568673816,0.10531089997919665,2.1333783769834134,1.6085550479787172,2.058913125538192,2.036266893045987,98.0,16.0,70.0,29.0,-1,1,True,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.2,0.05,10,10.0,1.0,False,6,4,3,5,2.5305743125317504,1.2330431059730096,1.4332964116597477,0.20025330568673816,0.10531089997919665,1.6085550479787172,2.1333783769834134,2.036266893045987,2.058913125538192,16.0,98.0,29.0,70.0,1,-1,True,True,
0.65,0.85,0.6,0.6,0.1,0.1,0.05,0.2,10,10.0,1.0,False,4,6,5,3,2.4370995160041735,1.1485168429619321,1.3432125158681907,0.19469567290625855,0.10224370749009636,1.960462770310016,1.6085550479787172,1.8815470526924478,2.036266893045987,98.0,16.0,70.0,29.0,-1,1,True,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.2,0.05,10,10.0,1.0,False,6,4,3,5,2.4370995160041735,1.1485168429619321,1.3432125158681907,0.19469567290625855,0.10224370749009636,1.6085550479787172,1.960462770310016,2.036266893045987,1.8815470526924478,16.0,98.0,29.0,70.0,1,-1,True,True,
0.65,0.735,0.6,0.6,0.1,0.1,0.01,0.1,10,10.0,1.0,False,4,6,7,3,2.131353134222868,1.393036341999642,1.5408855317495536,0.14784918974991146,0.0767256118056516,2.2901071123078354,1.7584588140592812,2.333229309563939,2.0009703821575626,490.0,32.0,275.0,65.0,-1,1,True,True,
0.735,0.65,0.6,0.6,0.1,0.1,0.1,0.01,10,10.0,1.0,False,6,4,3,7,2.131353134222868,1.393036341999642,1.5408855317495536,0.14784918974991146,0.0767256118056516,1.7584588140592812,2.2901071123078354,2.0009703821575626,2.333229309563939,32.0,490.0,65.0,275.0,1,-1,True,True,
