alpha1,alpha2,r1,r2,a1,a2,b1,b2,capacity,t_v_base,t_v_slope,continuous_budget,k1_gs,k2_gs,k1_ssd,k2_ssd,gs_utility_gs_model,gs_utility_ssd_model,ssd_utility,utility_gap_abs,utility_gap_pct,gs_mu1_ssd_model,gs_mu2_ssd_model,ssd_mu1,ssd_mu2,gs_budget1_ssd_model,gs_budget2_ssd_model,ssd_budget1,ssd_budget2,gs_order,ssd_order,reversal,valid,invalid_reason
0.85,0.5,0.8,0.8,0.1,0.1,0.2,0.02,10,10.0,1.0,False,7,3,4,6,2.2076003882882427,0.98175380843273,1.4737572107834036,0.49200340235067364,0.2789017491760016,1.4811296023466032,1.8020929995922343,2.4058637270406074,1.814569471216466,13.0,328.0,24.0,161.0,1,-1,True,True,
0.5,0.8,0.8,0.8,0.1,0.1,0.05,0.2,10,10.0,1.0,False,3,7,5,3,2.0543975423603786,0.7972599531563824,1.2868220089398592,0.4895620557834768,0.2773415804003329,1.7273113674434641,1.2849166808163648,1.6713761621249483,2.1666336998777607,131.0,13.0,70.0,29.0,-1,1,True,True,
0.8,0.5,0.8,0.8,0.1,0.1,0.2,0.05,10,10.0,1.0,False,7,3,3,5,2.0543975423603786,0.7972599531563824,1.2868220089398592,0.4895620557834768,0.2773415804003329,1.2849166808163648,1.7273113674434641,2.1666336998777607,1.6713761621249483,13.0,131.0,29.0,70.0,1,-1,True,True,
0.65,0.9,0.8,0.8,0.1,0.1,0.01,0.2,10,10.0,1.0,False,3,7,6,4,2.5928373469942754,1.4601142098510944,1.9443114337371263,0.4841972238860319,0.2739198103301427,2.2869133537485338,1.8830846093785107,2.538936012064679,2.7526561915758636,656.0,13.0,323.0,24.0,-1,1,True,True,
0.9,0.65,0.8,0.8,0.1,0.1,0.2,0.01,10,10.0,1.0,False,7,3,4,6,2.5928373469942754,1.4601142098510944,1.9443114337371263,0.4841972238860319,0.2739198103301427,1.8830846093785107,2.2869133537485338,2.7526561915758636,2.538936012064679,13.0,656.0,24.0,323.0,1,-1,True,True,
0.6,0.9,0.8,0.8,0.1,0.1,0.005,0.2,10,10.0,1.0,False,3,7,6,4,2.517134501057134,1.3959204122876605,1.8644023177624591,0.4684819054747986,0.2639490074926973,2.144720477429173,1.8830846093785107,2.3439463527662108,2.7526561915758636,1313.0,13.0,646.0,24.0,-1,1,True,True,
0.9,0.6,0.8,0.8,0.1,0.1,0.2,0.005,10,10.0,1.0,False,7,3,4,6,2.517134501057134,1.3959204122876605,1.8644023177624591,0.4684819054747986,0.2639490074926973,1.8830846093785107,2.144720477429173,2.7526561915758636,2.3439463527662108,13.0,1313.0,24.0,646.0,1,-1,True,True,
0.6,0.85,0.8,0.8,0.1,0.1,0.05,0.2,10,10.0,1.0,False,3,7,5,4,2.356480057859565,1.0797487391794296,1.5458520735402577,0.46610333436082807,0.26244670470389625,1.9876314380220301,1.4811296023466032,1.9796041123774109,2.3701546165480147,131.0,13.0,74.0,23.0,-1,1,True,True,
0.85,0.6,0.8,0.8,0.1,0.1,0.2,0.05,10,10.0,1.0,False,7,3,4,5,2.356480057859565,1.0797487391794296,1.5458520735402577,0.46610333436082807,0.26244670470389625,1.4811296023466032,1.9876314380220301,2.3701546165480147,1.9796041123774109,13.0,131.0,23.0,74.0,1,-1,True,True,
0.65,0.9,0.8,0.8,0.1,0.1,0.02,0.2,10,10.0,1.0,False,3,7,6,4,2.5928373469942754,1.4409668798376867,1.8943420397355535,0.4533751598978668,0.25443789516212345,2.243541620568002,1.8830846093785107,2.415184559604082,2.7526561915758636,328.0,13.0,161.0,24.0,-1,1,True,True,
0.9,0.65,0.8,0.8,0.1,0.1,0.2,0.02,10,10.0,1.0,False,7,3,4,6,2.5928373469942754,1.4409668798376867,1.8943420397355535,0.4533751598978668,0.25443789516212345,1.8830846093785107,2.243541620568002,2.7526561915758636,2.415184559604082,13.0,328.0,24.0,161.0,1,-1,True,True,
0.55,0.85,0.8,0.8,0.1,0.1,0.05,0.2,10,10.0,1.0,False,3,7,5,4,2.281532154442409,1.00868513931662,1.4618886298897649,0.4532034905731448,0.2543302255298987,1.8512851948836204,1.4811296023466032,1.820176433403905,2.3701546165480147,131.0,13.0,74.0,23.0,-1,1,True,True,
0.85,0.55,0.8,0.8,0.1,0.1,0.2,0.05,10,10.0,1.0,False,7,3,4,5,2.281532154442409,1.00868513931662,1.4618886298897649,0.4532034905731448,0.2543302255298987,1.4811296023466032,1.8512851948836204,2.3701546165480147,1.820176433403905,13.0,131.0,23.0,74.0,1,-1,True,True,
0.6,0.9,0.8,0.8,0.1,0.1,0.01,0.2,10,10.0,1.0,False,3,7,6,4,2.517134501057134,1.3852140418940064,1.8378797804318407,0.4526657385378343,0.25399301155044113,2.121880788858512,1.8830846093785107,2.282596126293539,2.7526561915758636,656.0,13.0,323.0,24.0,-1,1,True,True,
