alpha1,alpha2,r1,r2,a1,a2,b1,b2,capacity,t_v_base,t_v_slope,continuous_budget,k1_gs,k2_gs,k1_ssd,k2_ssd,gs_utility_gs_model,gs_utility_ssd_model,ssd_utility,utility_gap_abs,utility_gap_pct,gs_mu1_ssd_model,gs_mu2_ssd_model,ssd_mu1,ssd_mu2,gs_budget1_ssd_model,gs_budget2_ssd_model,ssd_budget1,ssd_budget2,gs_order,ssd_order,reversal,valid,invalid_reason
0.6,0.5,0.8,0.8,0.1,0.1,0.01,0.005,10,10.0,1.0,False,6,4,5,5,1.5492963239382853,1.467945973318459,1.4717050613026288,0.0037590879841697955,0.0018813114420538507,2.282596126293539,1.901479992246884,2.26739860189272,1.9214341826258667,323.0,980.0,390.0,780.0,1,0,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.01,0.01,10,10.0,1.0,False,6,4,6,4,1.5492963239382853,1.4541154066838318,1.4541154066838318,0.0,0.0,2.282596126293539,1.8753624728775729,2.282596126293539,1.8753624728775729,323.0,490.0,323.0,490.0,1,1,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.01,0.02,10,10.0,1.0,False,6,4,6,4,1.5492963239382853,1.4301854641131695,1.4301854641131695,0.0,0.0,2.282596126293539,1.831017854797355,2.282596126293539,1.831017854797355,323.0,245.0,323.0,245.0,1,1,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.01,0.05,10,10.0,1.0,False,6,4,7,3,1.5492963239382853,1.3701953096528317,1.3707680432643126,0.0005727336114809134,0.00028640781262841543,2.282596126293539,1.7244046536184965,2.2800604745072786,1.7273113674434641,323.0,98.0,275.0,131.0,1,1,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.01,0.1,10,10.0,1.0,False,6,4,7,3,1.5492963239382853,1.2864015687938979,1.3105209408188927,0.024119372024994812,0.012132697228108485,2.282596126293539,1.5857985884176204,2.2800604745072786,1.6263186673401444,323.0,49.0,275.0,65.0,1,1,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.01,0.2,10,10.0,1.0,False,6,4,8,2,1.5492963239382853,1.139074480526303,1.2336869140456341,0.09461243351933124,0.04844301075054766,2.282596126293539,1.3685626567707263,2.268282777240353,1.513861777525627,323.0,24.0,240.0,49.0,1,1,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.01,0.5,10,10.0,1.0,False,6,4,9,1,1.5492963239382853,0.7511467439947478,1.0964156882440237,0.3452689442492759,0.18843162079544795,2.282596126293539,0.9285168943105655,2.250674329924164,1.3300091404660446,323.0,9.0,212.0,39.0,1,1,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.02,0.005,10,10.0,1.0,False,6,4,5,5,1.5492963239382853,1.4218785671285676,1.4351284149876014,0.013249847859033714,0.006646917279317433,2.17982814448223,1.901479992246884,2.1859631616618915,1.9214341826258667,161.0,980.0,195.0,780.0,1,0,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.02,0.01,10,10.0,1.0,False,6,4,5,5,1.5492963239382853,1.4080480004939404,1.4172250686928711,0.009177068198930716,0.0045990775422036145,2.17982814448223,1.8753624728775729,2.1859631616618915,1.8873401900233948,161.0,490.0,195.0,390.0,1,0,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.02,0.02,10,10.0,1.0,False,6,4,5,5,1.5492963239382853,1.3841180579232781,1.386295961613901,0.0021779036906228733,0.001089544968646852,2.17982814448223,1.831017854797355,2.1859631616618915,1.8298599318298372,161.0,245.0,195.0,195.0,1,0,False,True,
