alpha1,alpha2,r1,r2,a1,a2,b1,b2,capacity,t_v_base,t_v_slope,continuous_budget,k1_gs,k2_gs,k1_ssd,k2_ssd,gs_utility_gs_model,gs_utility_ssd_model,ssd_utility,utility_gap_abs,utility_gap_pct,gs_mu1_ssd_model,gs_mu2_ssd_model,ssd_mu1,ssd_mu2,gs_budget1_ssd_model,gs_budget2_ssd_model,ssd_budget1,ssd_budget2,gs_order,ssd_order,reversal,valid,invalid_reason
0.6,0.8,0.6,0.6,2.628523,2.628523,0.0038445,0.07689,8,19.61302,0.09437,False,3,5,4,3,2.082919646056148,1.178700125884634,1.5140839601195264,0.3353838342348925,0.18257222426041053,2.066209133448274,1.5729998583929514,2.127755798714186,2.1361735151186734,1082.0,18.0,634.0,53.0,-1,1,True,True,
0.8,0.6,0.6,0.6,2.628523,2.628523,0.07689,0.0038445,8,19.61302,0.09437,False,5,3,3,4,2.082919646056148,1.178700125884634,1.5140839601195264,0.3353838342348925,0.18257222426041053,1.5729998583929514,2.066209133448274,2.1361735151186734,2.127755798714186,18.0,1082.0,53.0,634.0,1,-1,True,True,
0.7,0.8,0.6,0.6,2.628523,2.628523,0.0115335,0.07689,8,19.61302,0.09437,False,3,5,4,3,2.23483568808199,1.2777599311225043,1.6122419395571916,0.33448200843468734,0.18203910739285784,2.2813683057754313,1.5729998583929514,2.3472062428142393,2.1361735151186734,360.0,18.0,211.0,53.0,-1,1,True,True,
0.8,0.7,0.6,0.6,2.628523,2.628523,0.07689,0.0115335,8,19.61302,0.09437,False,5,3,3,4,2.23483568808199,1.2777599311225043,1.6122419395571916,0.33448200843468734,0.18203910739285784,1.5729998583929514,2.2813683057754313,2.1361735151186734,2.3472062428142393,18.0,360.0,53.0,211.0,1,-1,True,True,
0.65,0.8,0.6,0.6,2.628523,2.628523,0.007689,0.07689,8,19.61302,0.09437,False,3,5,4,3,2.15862249199329,1.2255710738666554,1.5587704258572086,0.33319935199055317,0.18128127538920039,2.165359806043735,1.5729998583929514,2.224994123272216,2.1361735151186734,541.0,18.0,317.0,53.0,-1,1,True,True,
0.8,0.65,0.6,0.6,2.628523,2.628523,0.07689,0.007689,8,19.61302,0.09437,False,5,3,3,4,2.15862249199329,1.2255710738666554,1.5587704258572086,0.33319935199055317,0.18128127538920039,1.5729998583929514,2.165359806043735,2.1361735151186734,2.224994123272216,18.0,541.0,53.0,317.0,1,-1,True,True,
0.6,0.7,0.6,0.6,2.628523,2.628523,0.0115335,0.07689,8,19.61302,0.09437,False,3,5,4,3,1.856295790363206,0.9537537818299506,1.2869225124954398,0.33316873066548913,0.18126318932869265,1.9698345341505725,1.317589901350582,1.9766178171814526,1.8322327433958219,360.0,18.0,211.0,53.0,-1,1,True,True,
0.7,0.6,0.6,0.6,2.628523,2.628523,0.07689,0.0115335,8,19.61302,0.09437,False,5,3,3,4,1.856295790363206,0.9537537818299506,1.2869225124954398,0.33316873066548913,0.18126318932869265,1.317589901350582,1.9698345341505725,1.8322327433958219,1.9766178171814526,18.0,360.0,53.0,211.0,1,-1,True,True,
0.6,0.735,0.6,0.6,2.628523,2.628523,0.0115335,0.07689,8,19.61302,0.09437,False,3,5,4,3,1.9339411534922428,1.0061051369376726,1.3381241162209436,0.33201897928327107,0.18058430499209333,1.9698345341505725,1.3884049781543946,1.9766178171814526,1.9284892131202882,360.0,18.0,211.0,53.0,-1,1,True,True,
0.735,0.6,0.6,0.6,2.628523,2.628523,0.07689,0.0115335,8,19.61302,0.09437,False,5,3,3,4,1.9339411534922428,1.0061051369376726,1.3381241162209436,0.33201897928327107,0.18058430499209333,1.3884049781543946,1.9698345341505725,1.9284892131202882,1.9766178171814526,18.0,360.0,53.0,211.0,1,-1,True,True,
